,symbol,Rank
327,DUSP11,1.1380695311034736
328,NEK7,1.132011468206848
329,COMMD8,1.127846002131645
330,FAF1,1.125793110784047
331,MAD2L1,1.1193097127034803
332,TTC27,1.1104403980337476
333,ZMPSTE24,1.107623686992487
334,YJU2,1.1054891758653236
335,BTBD1,1.1053158978544009
336,TSPAN12,1.1040483126152645
337,ME2,1.092369036341915
338,SPTSSA,1.0870598291868299
339,MANEAL,1.0845591415176936
340,CYB5R4,1.0812321845544817
341,CITED2,1.0772136942507757
342,MAPRE2,1.048089268398382
343,IFIH1,1.0317472535188617
344,SPESP1,1.0198399295447862
345,TMEM200A,1.0050592474246625
346,SNAP23,0.9995848873642886
347,TEX2,0.9964337790192653
348,FAS,0.9907382083042708
349,ST3GAL4,0.9864164231872001
350,RIPK2,0.9859281525546881
351,JUNB,0.9858145171014835
352,PANX1,0.9830437512285323
353,SLC10A4,0.9616965004248963
354,E2F8,0.9574373661150118
355,CCNE2,0.9574287139106709
356,ARL6IP6,0.9550396596788974
357,SPOPL,0.9516899862148389
358,PARP8,0.9514879371281028
359,DNAAF2,0.9514014728240314
360,RGS19,0.9499869400065866
361,GRK5,0.9476961591193778
362,C3orf52,0.9416295164041265
363,UQCC4,0.9390279863805848
364,TNFRSF21,0.9388415855416781
365,DUSP14,0.9347899619879392
366,MAIP1,0.9341152317769219
367,EXO1,0.933977569055112
368,EPHX4,0.9207492242646246
369,PDLIM1,0.9160102584191586
370,KDELR3,0.9001589968879027
371,STAMBPL1,0.8952393551299119
372,TGFBR2,0.8887425412745844
373,ASH2L,0.8835587638714517
374,HPDL,0.8625672110430734
375,GBE1,0.8570372326170436
376,CAT,0.8433229239842103
377,CDC14A,0.8403352700693464
378,FUT4,0.8351308670809878
379,FHOD3,0.8299345282179214
380,GLRX,0.8267420116596325
381,JMJD4,0.8238474816823856
382,DLX2,0.8182765485566627
383,FOSL2,0.799303049516426
384,CDR2,0.7839119810415012
385,C2orf76,0.7813571397966145
386,MANEA,0.781148262490267
387,RHOBTB2,0.7800457838925736
388,S1PR1,0.7591514612831296
389,LRRC8C,0.7584587157864597
390,PMP22,0.7569620289809975
391,ACSL1,0.7535410293624922
392,RASA1,0.7507153613890827
393,MYO1E,0.7421791427937936
394,PIGH,0.7292151878213208
395,ABITRAM,0.7106865823989799
396,EML1,0.6940662962216233
397,MINPP1,0.6796559511486059
