,symbol,Rank
589,RETREG3,-2.8194042749659913
590,OPLAH,-2.8197667851570727
591,BRD9,-2.820878617031415
592,PAQR7,-2.840769486696335
593,TCAM1P,-2.84474459202494
594,ANKRD13D,-2.8516244670823077
595,TCF25,-2.855665843906393
596,ILF3-DT,-2.8749019377678464
597,SPG7,-2.886686987001443
598,FAM166A,-2.9000705410545256
599,RECQL4,-2.913350963472213
600,KLHDC8B,-2.9327127675204987
601,MDM4,-2.9388701908733275
602,ANKRD20A8P,-2.940607820034248
603,PNISR,-2.941076457894663
604,TRIM56,-2.946044925960422
605,ZNF587,-2.9470473433280837
606,RBM33,-2.9598172830215392
607,LARP7,-2.965417381164636
608,DCLRE1C,-2.9832963606137497
609,AGAP12P,-2.9845280666972496
610,ITFG2,-2.9862424285203963
611,LAT,-2.9877797438442273
612,NPHP3,-2.9890265496645076
613,DIP2A,-2.9916822115543926
614,CDAN1,-2.9923331497077426
615,MAPKBP1,-3.016387499854209
616,SOX12,-3.0200957748607244
617,JDP2,-3.0203202226103207
618,TPT1-AS1,-3.0288515251348995
619,TNPO3,-3.056543940128919
620,CCDC57,-3.0598835394031085
621,STK38,-3.059892023394997
622,DDIT3,-3.0816645038024415
623,PDE4C,-3.09795574806441
624,RPL32P3,-3.1069854860007053
625,SIRT7,-3.1123950530138385
626,HOXC9,-3.117640490143017
627,BMS1P2,-3.1177879107161908
628,CFAP53,-3.122376840130845
629,SNHG12,-3.133562178508727
630,CLCN7,-3.1540528939573944
631,NAPRT,-3.1790121014881034
632,MIDN,-3.1818364946627127
633,ZNF708,-3.1922946764132587
634,COX19,-3.223922287611714
635,C5orf63,-3.2375376451732727
636,GPR155,-3.2439076385539414
637,TNFRSF25,-3.2462550798029857
638,C3orf62,-3.255688449094214
639,UPF2,-3.270868144262158
640,AAK1,-3.272089157209522
641,THOC2,-3.278094170507676
642,EGR1,-3.2851137631386593
643,SLTM,-3.3006705334023088
644,ZNF791,-3.312654638843152
645,NBPF8,-3.3198795133722303
646,SMYD4,-3.3218097582886026
647,ZKSCAN1,-3.328156589470094
648,NOP56,-3.329005868128709
649,PIM2,-3.348602820842638
650,LAMC3,-3.3734220435079987
651,KCNQ1OT1,-3.381669870211579
652,XRCC2,-3.404939782122481
653,NAIP,-3.410030459942015
654,LAMB2,-3.429496211609714
655,ASMTL-AS1,-3.4633292883068973
656,LRCH4,-3.51070775498889
657,FAM133A,-3.515582407972772
658,GUCA1B,-3.5170583622458134
659,AGAP9,-3.530799404745454
660,GATAD1,-3.535775180869681
661,EMC3-AS1,-3.550703562863281
662,RSRP1,-3.578001328572451
663,LUC7L3,-3.5932357333802774
664,GNL3L,-3.5949261927528373
665,NEURL1B,-3.626132897375213
666,TONSL,-3.6358092674621982
667,NKTR,-3.657357880652974
668,RBM25,-3.6652815399128142
669,MICAL1,-3.6998425796553547
670,SLC4A8,-3.703253955382118
671,LINC01004,-3.711882354997686
672,CROCCP3,-3.7296967490700736
673,GABBR1,-3.731666660043125
674,SOGA1,-3.7378873873744975
675,RHOT2,-3.81545910037955
676,ARL17A,-3.843091754564818
677,IFT122,-3.8510127188340437
678,FAM227A,-3.860100810123081
679,DNASE1,-3.884456652174754
680,ANKRD19P,-3.8878027390476113
681,SPAG17,-3.9067955447113345
682,KCNK6,-3.9551694408080293
683,CHD2,-3.9650978886210466
684,C22orf46P,-3.991359199503324
